instance_id,matched_group_id,instance_index,family,difficulty,base_seed,realized_seed,relief_severity,detail_strength_m,size,cell_size,task_count,canonical_task_id,max_elevation,mean_point_slope_degrees,mean_footprint_slope_degrees,mean_roughness,blocked_by_slope_fraction,blocked_by_roughness_fraction,blocked_by_step_fraction,navigable_fraction,collision_boundary_density,connected_components,largest_component_fraction,largest_component_share,map_file,terrain_image_file,traversability_image_file
terrain_rugged_012_hard,terrain_rugged_012,12,rugged,hard,3117386,3117386,1.102462,0.021442,128,0.25,10,terrain_rugged_012_hard_sg10,8.4894,24.0129,23.8629,0.0455,0.354126,0.147949,0.14032,0.536377,0.069882,75,0.499512,0.93127,maps/rugged/terrain_rugged_012_hard.json,images/terrain/rugged/terrain_rugged_012_hard.png,images/analysis/rugged/terrain_rugged_012_hard_analysis.png
terrain_rugged_013_easy,terrain_rugged_013,13,rugged,easy,3127393,3127393,0.496884,0.003876,128,0.25,10,terrain_rugged_013_easy_sg10,3.8561,11.2964,11.2501,0.0132,0.097961,0.000977,0.0,0.840271,0.0406,10,0.817688,0.973124,maps/rugged/terrain_rugged_013_easy.json,images/terrain/rugged/terrain_rugged_013_easy.png,images/analysis/rugged/terrain_rugged_013_easy_analysis.png
terrain_rugged_013_medium,terrain_rugged_013,13,rugged,medium,3127393,3127393,1.099808,0.021302,128,0.25,10,terrain_rugged_013_medium_sg10,8.5555,21.6162,21.5312,0.0294,0.280457,0.067627,0.088928,0.642151,0.061516,39,0.629395,0.980135,maps/rugged/terrain_rugged_013_medium.json,images/terrain/rugged/terrain_rugged_013_medium.png,images/analysis/rugged/terrain_rugged_013_medium_analysis.png
terrain_rugged_013_hard,terrain_rugged_013,13,rugged,hard,3127393,3127393,1.494669,0.044128,128,0.25,10,terrain_rugged_013_hard_sg10,11.6547,26.8919,26.7864,0.0404,0.387024,0.123169,0.170044,0.528931,0.063423,42,0.513306,0.970459,maps/rugged/terrain_rugged_013_hard.json,images/terrain/rugged/terrain_rugged_013_hard.png,images/analysis/rugged/terrain_rugged_013_hard_analysis.png
terrain_rugged_014_easy,terrain_rugged_014,14,rugged,easy,3137400,3137400,0.583289,0.00455,128,0.25,10,terrain_rugged_014_easy_sg10,3.9462,12.3227,12.269,0.0157,0.102661,0.001892,0.004517,0.836121,0.04343,6,0.810791,0.969706,maps/rugged/terrain_rugged_014_easy.json,images/terrain/rugged/terrain_rugged_014_easy.png,images/analysis/rugged/terrain_rugged_014_easy_analysis.png
terrain_rugged_014_medium,terrain_rugged_014,14,rugged,medium,3137400,3137400,1.154776,0.024255,128,0.25,10,terrain_rugged_014_medium_sg10,7.8081,21.4844,21.3975,0.0313,0.267212,0.074829,0.099792,0.654358,0.068959,55,0.605896,0.92594,maps/rugged/terrain_rugged_014_medium.json,images/terrain/rugged/terrain_rugged_014_medium.png,images/analysis/rugged/terrain_rugged_014_medium_analysis.png
terrain_rugged_014_hard,terrain_rugged_014,14,rugged,hard,3137400,3137400,1.572445,0.048991,128,0.25,10,terrain_rugged_014_hard_sg10,10.6614,26.8412,26.7368,0.0431,0.388184,0.141663,0.174072,0.528992,0.068406,46,0.441772,0.835122,maps/rugged/terrain_rugged_014_hard.json,images/terrain/rugged/terrain_rugged_014_hard.png,images/analysis/rugged/terrain_rugged_014_hard_analysis.png
terrain_rugged_015_easy,terrain_rugged_015,15,rugged,easy,3147407,3147407,0.524161,0.004088,128,0.25,10,terrain_rugged_015_easy_sg10,3.1621,12.7698,12.6679,0.0209,0.085571,0.010803,0.0,0.844421,0.0617,11,0.835876,0.989881,maps/rugged/terrain_rugged_015_easy.json,images/terrain/rugged/terrain_rugged_015_easy.png,images/analysis/rugged/terrain_rugged_015_easy_analysis.png
terrain_rugged_015_medium,terrain_rugged_015,15,rugged,medium,3147407,3147407,0.861811,0.009815,128,0.25,10,terrain_rugged_015_medium_sg10,5.1994,19.535,19.392,0.0344,0.246277,0.093567,0.051453,0.651489,0.083108,56,0.627563,0.963275,maps/rugged/terrain_rugged_015_medium.json,images/terrain/rugged/terrain_rugged_015_medium.png,images/analysis/rugged/terrain_rugged_015_medium_analysis.png
terrain_rugged_015_hard,terrain_rugged_015,15,rugged,hard,3147407,3147407,1.220181,0.027877,128,0.25,10,terrain_rugged_015_hard_sg10,7.3629,25.5375,25.3647,0.0489,0.384155,0.177612,0.167053,0.504822,0.075234,74,0.420166,0.832306,maps/rugged/terrain_rugged_015_hard.json,images/terrain/rugged/terrain_rugged_015_hard.png,images/analysis/rugged/terrain_rugged_015_hard_analysis.png
terrain_rugged_016_easy,terrain_rugged_016,16,rugged,easy,3157414,3157414,0.615309,0.004799,128,0.25,10,terrain_rugged_016_easy_sg10,4.0766,11.4848,11.3991,0.0202,0.090454,0.012085,0.005127,0.843994,0.046937,16,0.8302,0.983656,maps/rugged/terrain_rugged_016_easy.json,images/terrain/rugged/terrain_rugged_016_easy.png,images/analysis/rugged/terrain_rugged_016_easy_analysis.png
terrain_rugged_016_medium,terrain_rugged_016,16,rugged,medium,3157414,3157414,1.273091,0.030885,128,0.25,10,terrain_rugged_016_medium_sg10,8.4462,20.7827,20.6347,0.0422,0.248657,0.12677,0.111328,0.646606,0.071235,44,0.633789,0.980177,maps/rugged/terrain_rugged_016_medium.json,images/terrain/rugged/terrain_rugged_016_medium.png,images/analysis/rugged/terrain_rugged_016_medium_analysis.png
terrain_rugged_016_hard,terrain_rugged_016,16,rugged,hard,3157414,3157414,1.654267,0.054213,128,0.25,10,terrain_rugged_016_hard_sg10,10.983,25.1614,24.9875,0.0553,0.329102,0.201233,0.177795,0.554565,0.073327,73,0.449524,0.810588,maps/rugged/terrain_rugged_016_hard.json,images/terrain/rugged/terrain_rugged_016_hard.png,images/analysis/rugged/terrain_rugged_016_hard_analysis.png
terrain_rugged_017_easy,terrain_rugged_017,17,rugged,easy,3167421,3167421,0.524161,0.004088,128,0.25,10,terrain_rugged_017_easy_sg10,3.0736,11.3337,11.2694,0.0173,0.086182,0.010132,0.001465,0.845398,0.05438,7,0.834595,0.987221,maps/rugged/terrain_rugged_017_easy.json,images/terrain/rugged/terrain_rugged_017_easy.png,images/analysis/rugged/terrain_rugged_017_easy_analysis.png
terrain_rugged_017_medium,terrain_rugged_017,17,rugged,medium,3167421,3167421,0.997596,0.01607,128,0.25,10,terrain_rugged_017_medium_sg10,5.8507,19.4775,19.3824,0.0332,0.254883,0.073608,0.055054,0.656738,0.073204,43,0.640747,0.975651,maps/rugged/terrain_rugged_017_medium.json,images/terrain/rugged/terrain_rugged_017_medium.png,images/analysis/rugged/terrain_rugged_017_medium_analysis.png
terrain_rugged_017_hard,terrain_rugged_017,17,rugged,hard,3167421,3167421,1.159829,0.02453,128,0.25,10,terrain_rugged_017_hard_sg10,6.803,21.8503,21.7484,0.0387,0.296082,0.101624,0.106201,0.611694,0.071235,48,0.545471,0.891738,maps/rugged/terrain_rugged_017_hard.json,images/terrain/rugged/terrain_rugged_017_hard.png,images/analysis/rugged/terrain_rugged_017_hard_analysis.png
terrain_rugged_018_easy,terrain_rugged_018,18,rugged,easy,3177428,3177428,0.471026,0.003674,128,0.25,10,terrain_rugged_018_easy_sg10,3.1604,11.8969,11.8294,0.018,0.092712,0.004517,0.0,0.842896,0.052042,9,0.835327,0.991021,maps/rugged/terrain_rugged_018_easy.json,images/terrain/rugged/terrain_rugged_018_easy.png,images/analysis/rugged/terrain_rugged_018_easy_analysis.png
terrain_rugged_018_medium,terrain_rugged_018,18,rugged,medium,3177428,3177428,0.744508,0.005807,128,0.25,10,terrain_rugged_018_medium_sg10,4.9954,17.5765,17.4858,0.0285,0.214294,0.039246,0.029114,0.706848,0.074065,37,0.607117,0.858907,maps/rugged/terrain_rugged_018_medium.json,images/terrain/rugged/terrain_rugged_018_medium.png,images/analysis/rugged/terrain_rugged_018_medium_analysis.png
terrain_rugged_018_hard,terrain_rugged_018,18,rugged,hard,3177428,3177428,1.220181,0.027877,128,0.25,10,terrain_rugged_018_hard_sg10,8.1907,25.5457,25.4294,0.047,0.376587,0.146179,0.153564,0.526978,0.075603,73,0.422729,0.802177,maps/rugged/terrain_rugged_018_hard.json,images/terrain/rugged/terrain_rugged_018_hard.png,images/analysis/rugged/terrain_rugged_018_hard_analysis.png
terrain_rugged_019_easy,terrain_rugged_019,19,rugged,easy,3187435,3187435,0.446515,0.003483,128,0.25,10,terrain_rugged_019_easy_sg10,3.1263,11.0385,10.9821,0.0154,0.094971,0.002686,0.0,0.842041,0.044168,13,0.826721,0.981806,maps/rugged/terrain_rugged_019_easy.json,images/terrain/rugged/terrain_rugged_019_easy.png,images/analysis/rugged/terrain_rugged_019_easy_analysis.png
terrain_rugged_019_medium,terrain_rugged_019,19,rugged,medium,3187435,3187435,0.904884,0.011691,128,0.25,10,terrain_rugged_019_medium_sg10,6.3356,19.6492,19.5601,0.0312,0.269592,0.082153,0.090515,0.646118,0.065207,51,0.603516,0.934064,maps/rugged/terrain_rugged_019_medium.json,images/terrain/rugged/terrain_rugged_019_medium.png,images/analysis/rugged/terrain_rugged_019_medium_analysis.png
terrain_rugged_019_hard,terrain_rugged_019,19,rugged,hard,3187435,3187435,1.494669,0.044128,128,0.25,10,terrain_rugged_019_hard_sg10,10.4651,27.8059,27.6897,0.052,0.394165,0.192993,0.229309,0.518616,0.04829,38,0.449646,0.867012,maps/rugged/terrain_rugged_019_hard.json,images/terrain/rugged/terrain_rugged_019_hard.png,images/analysis/rugged/terrain_rugged_019_hard_analysis.png
terrain_rugged_020_easy,terrain_rugged_020,20,rugged,easy,3197442,3197442,0.552935,0.004313,128,0.25,10,terrain_rugged_020_easy_sg10,3.2187,12.4742,12.399,0.0175,0.090088,0.010193,0.001099,0.841675,0.049274,10,0.837708,0.995286,maps/rugged/terrain_rugged_020_easy.json,images/terrain/rugged/terrain_rugged_020_easy.png,images/analysis/rugged/terrain_rugged_020_easy_analysis.png
terrain_rugged_020_medium,terrain_rugged_020,20,rugged,medium,3197442,3197442,1.047456,0.018576,128,0.25,10,terrain_rugged_020_medium_sg10,6.0966,21.3113,21.192,0.0333,0.269592,0.081604,0.079529,0.640503,0.068713,51,0.627991,0.980465,maps/rugged/terrain_rugged_020_medium.json,images/terrain/rugged/terrain_rugged_020_medium.png,images/analysis/rugged/terrain_rugged_020_medium_analysis.png
terrain_rugged_020_hard,terrain_rugged_020,20,rugged,hard,3197442,3197442,1.420741,0.039603,128,0.25,10,terrain_rugged_020_hard_sg10,8.2684,26.7564,26.6118,0.0454,0.391479,0.141479,0.166199,0.516296,0.071789,36,0.502502,0.973283,maps/rugged/terrain_rugged_020_hard.json,images/terrain/rugged/terrain_rugged_020_hard.png,images/analysis/rugged/terrain_rugged_020_hard_analysis.png
terrain_rugged_021_easy,terrain_rugged_021,21,rugged,easy,3207449,3207449,0.552935,0.004313,128,0.25,10,terrain_rugged_021_easy_sg10,3.5217,11.6284,11.5485,0.0174,0.09491,0.007935,0.004944,0.839355,0.04466,6,0.828308,0.986838,maps/rugged/terrain_rugged_021_easy.json,images/terrain/rugged/terrain_rugged_021_easy.png,images/analysis/rugged/terrain_rugged_021_easy_analysis.png
terrain_rugged_021_medium,terrain_rugged_021,21,rugged,medium,3207449,3207449,1.047456,0.018576,128,0.25,10,terrain_rugged_021_medium_sg10,6.6703,19.7515,19.6208,0.0331,0.232422,0.069214,0.062256,0.676147,0.072712,36,0.666199,0.985286,maps/rugged/terrain_rugged_021_medium.json,images/terrain/rugged/terrain_rugged_021_medium.png,images/analysis/rugged/terrain_rugged_021_medium_analysis.png
terrain_rugged_021_hard,terrain_rugged_021,21,rugged,hard,3207449,3207449,1.102462,0.021442,128,0.25,10,terrain_rugged_021_hard_sg10,7.0204,20.5415,20.4061,0.0349,0.256226,0.078796,0.07489,0.64917,0.076095,46,0.639587,0.985239,maps/rugged/terrain_rugged_021_hard.json,images/terrain/rugged/terrain_rugged_021_hard.png,images/analysis/rugged/terrain_rugged_021_hard_analysis.png
terrain_rugged_022_easy,terrain_rugged_022,22,rugged,easy,3217456,3217456,0.684719,0.005341,128,0.25,10,terrain_rugged_022_easy_sg10,4.0324,13.1111,13.0178,0.0223,0.08667,0.022949,0.01709,0.841187,0.054134,7,0.838074,0.9963,maps/rugged/terrain_rugged_022_easy.json,images/terrain/rugged/terrain_rugged_022_easy.png,images/analysis/rugged/terrain_rugged_022_easy_analysis.png
terrain_rugged_022_medium,terrain_rugged_022,22,rugged,medium,3217456,3217456,1.099808,0.021302,128,0.25,10,terrain_rugged_022_medium_sg10,6.4812,19.5544,19.4257,0.036,0.231384,0.091919,0.05719,0.670898,0.077633,57,0.644897,0.961245,maps/rugged/terrain_rugged_022_medium.json,images/terrain/rugged/terrain_rugged_022_medium.png,images/analysis/rugged/terrain_rugged_022_medium_analysis.png
terrain_rugged_022_hard,terrain_rugged_022,22,rugged,hard,3217456,3217456,1.420741,0.039603,128,0.25,10,terrain_rugged_022_hard_sg10,8.3766,23.8742,23.7254,0.0469,0.317505,0.154663,0.115479,0.569763,0.074988,73,0.53418,0.937547,maps/rugged/terrain_rugged_022_hard.json,images/terrain/rugged/terrain_rugged_022_hard.png,images/analysis/rugged/terrain_rugged_022_hard_analysis.png
terrain_rugged_023_easy,terrain_rugged_023,23,rugged,easy,3227463,3227463,0.496884,0.003876,128,0.25,10,terrain_rugged_023_easy_sg10,4.5162,11.7697,11.7031,0.0174,0.087097,0.00824,0.00293,0.846069,0.050135,8,0.840393,0.993291,maps/rugged/terrain_rugged_023_easy.json,images/terrain/rugged/terrain_rugged_023_easy.png,images/analysis/rugged/terrain_rugged_023_easy_analysis.png
terrain_rugged_023_medium,terrain_rugged_023,23,rugged,medium,3227463,3227463,1.099808,0.021302,128,0.25,10,terrain_rugged_023_medium_sg10,10.0019,22.4127,22.3091,0.0387,0.311401,0.130981,0.129272,0.595337,0.064038,54,0.583313,0.979803,maps/rugged/terrain_rugged_023_medium.json,images/terrain/rugged/terrain_rugged_023_medium.png,images/analysis/rugged/terrain_rugged_023_medium_analysis.png
terrain_rugged_023_hard,terrain_rugged_023,23,rugged,hard,3227463,3227463,1.350469,0.035398,128,0.25,10,terrain_rugged_023_hard_sg10,12.2856,25.9414,25.8289,0.0477,0.39856,0.171875,0.18512,0.511658,0.058378,39,0.494019,0.965525,maps/rugged/terrain_rugged_023_hard.json,images/terrain/rugged/terrain_rugged_023_hard.png,images/analysis/rugged/terrain_rugged_023_hard_analysis.png
terrain_rugged_024_easy,terrain_rugged_024,24,rugged,easy,3237470,3237470,0.552935,0.004313,128,0.25,10,terrain_rugged_024_easy_sg10,3.6054,12.8529,12.7903,0.0199,0.086365,0.025818,0.029053,0.843689,0.042323,10,0.838745,0.99414,maps/rugged/terrain_rugged_024_easy.json,images/terrain/rugged/terrain_rugged_024_easy.png,images/analysis/rugged/terrain_rugged_024_easy_analysis.png
terrain_rugged_024_medium,terrain_rugged_024,24,rugged,medium,3237470,3237470,0.997596,0.01607,128,0.25,10,terrain_rugged_024_medium_sg10,6.513,20.8693,20.7776,0.036,0.248047,0.088135,0.084106,0.666016,0.073142,56,0.644592,0.967834,maps/rugged/terrain_rugged_024_medium.json,images/terrain/rugged/terrain_rugged_024_medium.png,images/analysis/rugged/terrain_rugged_024_medium_analysis.png
terrain_rugged_024_hard,terrain_rugged_024,24,rugged,hard,3237470,3237470,1.350469,0.035398,128,0.25,10,terrain_rugged_024_hard_sg10,8.8311,26.1521,26.0439,0.049,0.379639,0.145142,0.12738,0.525452,0.069882,59,0.490662,0.93379,maps/rugged/terrain_rugged_024_hard.json,images/terrain/rugged/terrain_rugged_024_hard.png,images/analysis/rugged/terrain_rugged_024_hard_analysis.png
terrain_rugged_025_easy,terrain_rugged_025,25,rugged,easy,3247477,3352206,0.446515,0.003483,128,0.25,10,terrain_rugged_025_easy_sg10,3.3701,12.6856,12.5936,0.0193,0.09259,0.003235,0.0,0.843445,0.052473,3,0.84314,0.999638,maps/rugged/terrain_rugged_025_easy.json,images/terrain/rugged/terrain_rugged_025_easy.png,images/analysis/rugged/terrain_rugged_025_easy_analysis.png
terrain_rugged_025_medium,terrain_rugged_025,25,rugged,medium,3247477,3352206,0.820788,0.008157,128,0.25,10,terrain_rugged_025_medium_sg10,6.1948,21.2211,21.081,0.0356,0.254028,0.082886,0.042908,0.647949,0.077879,48,0.630798,0.973531,maps/rugged/terrain_rugged_025_medium.json,images/terrain/rugged/terrain_rugged_025_medium.png,images/analysis/rugged/terrain_rugged_025_medium_analysis.png
terrain_rugged_025_hard,terrain_rugged_025,25,rugged,hard,3247477,3352206,1.102462,0.021442,128,0.25,10,terrain_rugged_025_hard_sg10,8.3204,26.5372,26.3726,0.0479,0.378845,0.157349,0.168457,0.50946,0.077264,50,0.469055,0.92069,maps/rugged/terrain_rugged_025_hard.json,images/terrain/rugged/terrain_rugged_025_hard.png,images/analysis/rugged/terrain_rugged_025_hard_analysis.png
terrain_rugged_026_easy,terrain_rugged_026,26,rugged,easy,3257484,3257484,0.524161,0.004088,128,0.25,10,terrain_rugged_026_easy_sg10,2.8389,10.8238,10.758,0.0193,0.087402,0.017944,0.002808,0.841614,0.052657,21,0.826172,0.981652,maps/rugged/terrain_rugged_026_easy.json,images/terrain/rugged/terrain_rugged_026_easy.png,images/analysis/rugged/terrain_rugged_026_easy_analysis.png
terrain_rugged_026_medium,terrain_rugged_026,26,rugged,medium,3257484,3257484,1.154776,0.024255,128,0.25,10,terrain_rugged_026_medium_sg10,6.277,20.6798,20.5772,0.0428,0.256775,0.134888,0.13623,0.652954,0.060039,33,0.643555,0.985605,maps/rugged/terrain_rugged_026_medium.json,images/terrain/rugged/terrain_rugged_026_medium.png,images/analysis/rugged/terrain_rugged_026_medium_analysis.png
terrain_rugged_026_hard,terrain_rugged_026,26,rugged,hard,3257484,3257484,1.830907,0.065821,128,0.25,10,terrain_rugged_026_hard_sg10,9.9928,28.624,28.4986,0.0688,0.388367,0.235046,0.248108,0.517883,0.066929,38,0.499512,0.964526,maps/rugged/terrain_rugged_026_hard.json,images/terrain/rugged/terrain_rugged_026_hard.png,images/analysis/rugged/terrain_rugged_026_hard_analysis.png
terrain_rugged_027_easy,terrain_rugged_027,27,rugged,easy,3267491,3267491,0.524161,0.004088,128,0.25,10,terrain_rugged_027_easy_sg10,4.2156,11.8624,11.8094,0.0155,0.101685,0.001404,0.002197,0.836121,0.040846,7,0.821716,0.982772,maps/rugged/terrain_rugged_027_easy.json,images/terrain/rugged/terrain_rugged_027_easy.png,images/analysis/rugged/terrain_rugged_027_easy_analysis.png
terrain_rugged_027_medium,terrain_rugged_027,27,rugged,medium,3267491,3267491,1.047456,0.018576,128,0.25,10,terrain_rugged_027_medium_sg10,8.4256,20.8279,20.7376,0.031,0.263916,0.061462,0.07605,0.654175,0.067237,22,0.628113,0.96016,maps/rugged/terrain_rugged_027_medium.json,images/terrain/rugged/terrain_rugged_027_medium.png,images/analysis/rugged/terrain_rugged_027_medium_analysis.png
terrain_rugged_027_hard,terrain_rugged_027,27,rugged,hard,3267491,3267491,1.494669,0.044128,128,0.25,10,terrain_rugged_027_hard_sg10,12.0251,26.8125,26.6999,0.0445,0.389221,0.141724,0.180176,0.518005,0.066006,63,0.473999,0.915047,maps/rugged/terrain_rugged_027_hard.json,images/terrain/rugged/terrain_rugged_027_hard.png,images/analysis/rugged/terrain_rugged_027_hard_analysis.png
terrain_rugged_028_easy,terrain_rugged_028,28,rugged,easy,3277498,3277498,0.524161,0.004088,128,0.25,10,terrain_rugged_028_easy_sg10,3.3085,11.5669,11.4857,0.0182,0.098022,0.002197,0.0,0.840027,0.048659,2,0.828674,0.986486,maps/rugged/terrain_rugged_028_easy.json,images/terrain/rugged/terrain_rugged_028_easy.png,images/analysis/rugged/terrain_rugged_028_easy_analysis.png
terrain_rugged_028_medium,terrain_rugged_028,28,rugged,medium,3277498,3277498,0.997596,0.01607,128,0.25,10,terrain_rugged_028_medium_sg10,6.2954,19.5626,19.4301,0.0348,0.258301,0.071655,0.087219,0.653931,0.077387,40,0.632874,0.967799,maps/rugged/terrain_rugged_028_medium.json,images/terrain/rugged/terrain_rugged_028_medium.png,images/analysis/rugged/terrain_rugged_028_medium_analysis.png
terrain_rugged_028_hard,terrain_rugged_028,28,rugged,hard,3277498,3277498,1.494669,0.044128,128,0.25,10,terrain_rugged_028_hard_sg10,9.429,26.1075,25.9352,0.0526,0.370544,0.172668,0.211914,0.524109,0.074865,47,0.499084,0.952253,maps/rugged/terrain_rugged_028_hard.json,images/terrain/rugged/terrain_rugged_028_hard.png,images/analysis/rugged/terrain_rugged_028_hard_analysis.png
terrain_rugged_029_easy,terrain_rugged_029,29,rugged,easy,3287505,3287505,0.471026,0.003674,128,0.25,10,terrain_rugged_029_easy_sg10,3.767,12.8631,12.8055,0.0148,0.097839,0.003784,0.001465,0.838379,0.047183,5,0.832336,0.992793,maps/rugged/terrain_rugged_029_easy.json,images/terrain/rugged/terrain_rugged_029_easy.png,images/analysis/rugged/terrain_rugged_029_easy_analysis.png
