matched_group_id,family,instance_index,matched_task_id,task_index,start_x,start_y,goal_x,goal_y,distance_class,reference_weighted_distance,reference_distance_difficulty,canonical_visualization
terrain_mountain_040,mountain,40,terrain_mountain_040_sg06,6,31,118,106,100,medium,25.7789,hard,False
terrain_mountain_040,mountain,40,terrain_mountain_040_sg07,7,62,58,97,109,medium,28.0604,hard,False
terrain_mountain_040,mountain,40,terrain_mountain_040_sg08,8,36,119,117,69,long,34.5179,hard,False
terrain_mountain_040,mountain,40,terrain_mountain_040_sg09,9,30,12,64,117,long,38.4217,hard,False
terrain_mountain_040,mountain,40,terrain_mountain_040_sg10,10,8,21,98,117,long,44.2406,hard,True
terrain_mountain_041,mountain,41,terrain_mountain_041_sg01,1,68,78,102,79,short,9.9013,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg02,2,75,75,79,115,short,11.3856,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg03,3,59,91,86,103,short,12.9503,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg04,4,33,89,77,119,medium,16.7202,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg05,5,59,91,110,101,medium,18.2633,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg06,6,12,93,75,75,medium,19.9905,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg07,7,102,79,111,11,medium,21.931,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg08,8,113,121,116,20,long,28.3589,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg09,9,6,71,93,65,long,33.8303,hard,False
terrain_mountain_041,mountain,41,terrain_mountain_041_sg10,10,6,71,121,85,long,41.28,hard,True
terrain_mountain_042,mountain,42,terrain_mountain_042_sg01,1,19,65,24,29,short,10.439,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg02,2,16,117,21,69,short,12.8553,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg03,3,39,33,77,19,short,15.2092,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg04,4,23,117,90,120,medium,21.0617,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg05,5,13,96,73,103,medium,23.2608,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg06,6,19,97,46,16,medium,25.5302,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg07,7,19,103,54,30,medium,28.552,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg08,8,18,96,89,13,long,38.316,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg09,9,37,23,73,103,long,43.4348,hard,False
terrain_mountain_042,mountain,42,terrain_mountain_042_sg10,10,36,27,109,117,long,51.0952,hard,True
terrain_mountain_043,mountain,43,terrain_mountain_043_sg01,1,41,55,61,87,short,13.7753,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg02,2,35,29,45,79,short,16.1905,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg03,3,22,13,24,76,short,18.7469,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg04,4,12,51,45,79,medium,25.0391,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg05,5,37,50,113,62,medium,27.2723,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg06,6,17,10,64,87,medium,29.4165,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg07,7,8,62,76,76,medium,31.5141,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg08,8,50,111,99,71,long,37.6765,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg09,9,36,9,116,51,long,40.3247,hard,False
terrain_mountain_043,mountain,43,terrain_mountain_043_sg10,10,17,10,120,93,long,43.9618,hard,True
terrain_mountain_044,mountain,44,terrain_mountain_044_sg01,1,13,6,58,28,short,14.4655,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg02,2,62,27,111,19,short,18.7583,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg03,3,21,100,75,81,short,22.586,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg04,4,67,108,108,56,medium,32.9399,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg05,5,74,110,101,33,medium,37.4288,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg06,6,74,110,99,16,medium,41.9023,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg07,7,51,88,103,29,medium,46.4191,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg08,8,48,91,61,16,long,64.3572,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg09,9,42,79,58,22,long,68.9214,hard,False
terrain_mountain_044,mountain,44,terrain_mountain_044_sg10,10,17,102,52,12,long,74.0593,hard,True
terrain_mountain_045,mountain,45,terrain_mountain_045_sg01,1,29,79,63,73,short,10.8784,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg02,2,20,114,54,79,short,12.8693,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg03,3,60,104,87,65,short,15.2067,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg04,4,67,34,98,6,medium,25.675,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg05,5,58,120,120,65,medium,30.5862,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg06,6,46,100,54,27,medium,34.9413,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg07,7,15,116,115,65,medium,38.4271,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg08,8,25,95,89,8,long,47.8685,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg09,9,47,70,85,17,long,53.3034,hard,False
terrain_mountain_045,mountain,45,terrain_mountain_045_sg10,10,46,100,119,9,long,60.1397,hard,True
terrain_mountain_046,mountain,46,terrain_mountain_046_sg01,1,31,21,83,9,short,14.812,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg02,2,51,99,116,103,short,20.2063,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg03,3,56,98,114,80,short,27.0933,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg04,4,9,29,58,112,medium,38.4589,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg05,5,60,105,89,40,medium,41.9171,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg06,6,63,43,74,120,medium,45.4301,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg07,7,39,20,67,81,medium,49.5273,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg08,8,25,6,119,114,long,61.6917,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg09,9,13,12,121,57,long,73.9195,hard,False
terrain_mountain_046,mountain,46,terrain_mountain_046_sg10,10,6,29,71,35,long,88.7639,hard,True
terrain_mountain_047,mountain,47,terrain_mountain_047_sg01,1,100,118,119,78,short,14.4972,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg02,2,6,44,17,95,short,17.5333,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg03,3,20,18,60,37,short,20.159,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg04,4,17,31,59,52,medium,26.6895,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg05,5,19,75,53,7,medium,29.8074,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg06,6,33,79,111,83,medium,32.9383,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg07,7,15,108,120,98,medium,35.5313,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg08,8,13,121,65,19,long,46.4676,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg09,9,13,121,59,41,long,52.0104,hard,False
terrain_mountain_047,mountain,47,terrain_mountain_047_sg10,10,44,14,111,100,long,58.6394,hard,True
terrain_mountain_048,mountain,48,terrain_mountain_048_sg01,1,35,108,67,93,short,9.9388,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg02,2,35,108,75,119,short,11.6989,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg03,3,18,59,32,106,short,13.5435,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg04,4,74,101,97,48,medium,18.5125,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg05,5,21,96,79,94,medium,20.5452,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg06,6,17,117,22,36,medium,22.5322,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg07,7,111,56,121,106,medium,24.503,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg08,8,30,84,120,113,long,31.3743,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg09,9,17,35,73,82,long,35.1953,hard,False
terrain_mountain_048,mountain,48,terrain_mountain_048_sg10,10,47,38,70,98,long,40.0167,hard,True
terrain_mountain_049,mountain,49,terrain_mountain_049_sg01,1,112,101,116,59,short,11.8415,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg02,2,38,15,64,39,short,14.0681,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg03,3,107,27,121,85,short,16.4688,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg04,4,66,59,71,26,medium,24.7712,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg05,5,38,15,120,44,medium,28.9563,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg06,6,8,35,107,27,medium,32.4098,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg07,7,20,36,115,44,medium,36.0801,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg08,8,48,49,116,77,long,47.92,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg09,9,14,14,116,116,long,53.3383,hard,False
terrain_mountain_049,mountain,49,terrain_mountain_049_sg10,10,48,36,75,82,long,58.8609,hard,True
terrain_mountain_050,mountain,50,terrain_mountain_050_sg01,1,84,29,115,47,short,9.8129,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg02,2,76,38,113,19,short,11.4314,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg03,3,77,35,113,63,short,13.0846,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg04,4,22,90,76,95,medium,18.5186,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg05,5,55,19,111,63,medium,21.1656,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg06,6,60,108,115,57,medium,23.888,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg07,7,58,94,86,49,medium,26.6541,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg08,8,9,6,113,63,long,34.3211,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg09,9,33,89,96,41,long,38.5751,hard,False
terrain_mountain_050,mountain,50,terrain_mountain_050_sg10,10,40,100,61,15,long,45.8578,hard,True
terrain_mountain_051,mountain,51,terrain_mountain_051_sg01,1,81,69,107,45,short,9.3379,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg02,2,52,47,86,64,short,10.963,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg03,3,110,44,111,91,short,12.6518,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg04,4,27,7,34,47,medium,17.721,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg05,5,64,45,119,88,medium,20.1708,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg06,6,17,14,94,6,medium,23.082,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg07,7,22,17,79,72,medium,26.5501,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg08,8,61,41,92,115,long,37.2719,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg09,9,20,69,91,55,long,44.6204,hard,False
terrain_mountain_051,mountain,51,terrain_mountain_051_sg10,10,27,7,105,113,long,49.2105,hard,True
terrain_mountain_052,mountain,52,terrain_mountain_052_sg01,1,18,78,19,107,short,12.2367,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg02,2,82,7,114,46,short,15.1191,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg03,3,32,110,92,116,short,18.1684,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg04,4,11,40,49,38,medium,28.4233,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg05,5,13,7,41,119,medium,35.6947,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg06,6,9,90,50,45,medium,42.7352,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg07,7,13,86,106,14,medium,47.809,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg08,8,43,120,98,10,long,58.8815,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg09,9,21,115,89,50,long,64.181,hard,False
terrain_mountain_052,mountain,52,terrain_mountain_052_sg10,10,82,29,90,117,long,70.2954,hard,True
terrain_mountain_053,mountain,53,terrain_mountain_053_sg01,1,67,12,99,6,short,12.248,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg02,2,8,24,54,45,short,14.3305,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg03,3,35,31,40,87,short,16.3638,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg04,4,56,10,121,34,medium,21.3857,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg05,5,34,78,73,41,medium,23.7953,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg06,6,27,8,121,16,medium,26.7177,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg07,7,17,56,98,16,medium,30.1834,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg08,8,26,8,120,84,long,41.2248,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg09,9,29,55,120,84,long,48.205,hard,False
terrain_mountain_053,mountain,53,terrain_mountain_053_sg10,10,32,10,89,115,long,56.4865,hard,True
terrain_mountain_054,mountain,54,terrain_mountain_054_sg01,1,8,29,58,18,short,15.7025,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg02,2,34,6,102,6,short,19.24,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg03,3,21,91,69,111,short,22.1565,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg04,4,25,16,25,109,medium,29.2376,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg05,5,24,30,114,29,medium,31.9092,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg06,6,24,114,43,10,medium,35.3375,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg07,7,13,85,121,118,medium,39.9871,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg08,8,11,116,108,15,long,54.2778,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg09,9,15,24,111,93,long,59.5079,hard,False
terrain_mountain_054,mountain,54,terrain_mountain_054_sg10,10,58,104,113,11,long,68.57,hard,True
terrain_mountain_055,mountain,55,terrain_mountain_055_sg01,1,6,114,32,82,short,11.7231,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg02,2,11,28,30,74,short,13.9973,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg03,3,29,11,39,68,short,16.781,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg04,4,11,105,54,85,medium,26.0863,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg05,5,11,83,45,90,medium,29.9605,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg06,6,11,83,90,103,medium,33.9811,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg07,7,25,66,86,100,medium,37.9355,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg08,8,10,66,115,94,long,46.5948,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg09,9,8,9,81,116,long,49.9699,hard,False
terrain_mountain_055,mountain,55,terrain_mountain_055_sg10,10,39,68,118,117,long,54.8459,hard,True
terrain_mountain_056,mountain,56,terrain_mountain_056_sg01,1,14,118,55,107,short,11.8292,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg02,2,43,115,91,100,short,14.3341,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg03,3,24,80,70,111,short,17.2544,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg04,4,20,86,71,91,medium,24.9383,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg05,5,44,52,52,103,medium,27.977,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg06,6,62,12,89,90,medium,30.85,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg07,7,77,94,115,10,medium,33.3137,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg08,8,26,87,60,40,long,43.1401,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg09,9,28,62,49,43,long,47.6897,hard,False
terrain_mountain_056,mountain,56,terrain_mountain_056_sg10,10,24,103,101,6,long,52.7979,hard,True
terrain_mountain_057,mountain,57,terrain_mountain_057_sg01,1,78,44,118,47,short,11.4687,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg02,2,7,45,7,98,short,13.4949,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg03,3,26,61,43,7,short,15.804,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg04,4,14,43,78,14,medium,23.6789,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg05,5,35,17,117,19,medium,26.8327,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg06,6,6,71,72,12,medium,30.0865,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg07,7,17,67,95,13,medium,33.3195,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg08,8,43,7,120,108,long,41.6759,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg09,9,27,55,104,81,long,46.0821,hard,False
terrain_mountain_057,mountain,57,terrain_mountain_057_sg10,10,14,67,105,85,long,51.4439,hard,True
terrain_mountain_058,mountain,58,terrain_mountain_058_sg01,1,14,18,51,28,short,10.8032,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg02,2,99,100,118,62,short,13.3544,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg03,3,88,45,117,83,short,16.0279,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg04,4,67,32,93,31,medium,21.684,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg05,5,88,45,106,110,medium,23.8488,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg06,6,82,7,109,87,medium,26.156,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg07,7,83,17,111,104,medium,28.7026,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg08,8,21,41,92,46,long,37.5675,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg09,9,9,48,119,59,long,41.954,hard,False
terrain_mountain_058,mountain,58,terrain_mountain_058_sg10,10,9,22,67,31,long,47.3575,hard,True
terrain_mountain_059,mountain,59,terrain_mountain_059_sg01,1,70,73,89,101,short,9.7471,hard,False
